ID,GEN,PEN,MET,FUS,TEI,VAN,Ery,CLI,LIN,CIP,RIF,TET,TMP
14623_3#39,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_3#4,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#40,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#41,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#42,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#43,0,1,1,0,0,0,0,0,0,1,0,0,1
14623_3#44,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#45,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_3#46,0,1,1,1,0,0,1,0,0,0,0,1,1
14623_3#47,0,1,1,1,0,0,0,0,0,0,0,1,0
14623_3#48,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#49,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_3#5,0,1,1,0,0,0,1,1,0,1,0,0,1
14623_3#50,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#52,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#53,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_3#54,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#55,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_3#56,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#57,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#58,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#6,0,1,1,0,0,0,0,0,0,0,0,0,1
14623_3#60,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#61,0,1,1,1,0,0,1,1,0,1,0,0,0
14623_3#62,0,1,1,1,0,0,1,0,0,0,0,1,0
14623_3#63,0,1,1,0,0,0,0,0,0,0,0,0,1
14623_3#64,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_3#65,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#66,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_3#67,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_3#68,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#69,0,1,1,0,0,0,0,0,0,1,0,1,0
14623_3#7,0,1,1,0,0,0,0,0,0,1,1,0,0
14623_3#70,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#71,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_3#72,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_3#73,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#74,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_3#75,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_3#76,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_3#77,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_3#78,0,1,1,0,0,0,0,0,0,1,0,1,0
14623_3#79,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#8,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_3#80,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#81,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#82,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#83,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_3#84,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_3#85,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#86,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_3#87,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_3#88,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#89,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_3#9,0,1,1,1,0,0,1,0,0,0,0,1,0
14623_3#90,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_4#1,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#10,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_4#11,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#12,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#13,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_4#14,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_4#15,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#16,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_4#17,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#18,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_4#19,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_4#2,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#20,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_4#21,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#22,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#23,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#24,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#25,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#26,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#27,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#28,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#29,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_4#3,0,1,1,0,0,0,0,0,0,1,0,1,0
14623_4#30,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#31,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#32,0,1,1,1,0,0,1,0,0,1,0,1,0
14623_4#33,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#34,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_4#35,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#36,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#37,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#38,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#39,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#4,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#40,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#41,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#42,0,1,1,0,0,0,1,0,0,0,1,0,0
14623_4#43,1,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#44,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_4#45,1,1,1,0,0,0,1,1,0,1,0,1,1
14623_4#46,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#47,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_4#48,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#49,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#5,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#50,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#51,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#52,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#53,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_4#54,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#55,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_4#56,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#57,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#58,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_4#59,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_4#6,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#60,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#61,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#62,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#63,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#64,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#65,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#66,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_4#67,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#68,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_4#69,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#7,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#70,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#71,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#72,1,1,0,0,0,0,0,0,0,1,0,0,1
14623_4#73,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#74,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#75,0,1,1,0,0,0,1,0,0,1,1,0,0
14623_4#76,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#77,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#78,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#79,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#8,1,1,1,0,0,0,1,1,0,1,0,1,1
14623_4#80,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#81,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_4#82,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_4#83,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#84,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#85,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_4#86,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_4#87,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_4#88,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#89,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#9,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_4#90,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#1,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#10,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_5#11,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#12,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#13,1,1,1,0,0,0,1,0,0,1,0,1,1
14623_5#14,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#15,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#16,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#17,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#18,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#19,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#2,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#20,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#21,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_5#22,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_5#23,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_5#24,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#25,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#26,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#27,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#28,1,1,1,0,0,0,1,0,0,1,0,1,1
14623_5#29,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#3,1,1,1,0,0,0,1,1,0,1,0,1,1
14623_5#30,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#31,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_5#32,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#33,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#34,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_5#35,1,1,1,1,0,0,1,0,0,1,0,1,0
14623_5#36,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#37,0,1,1,0,0,0,0,0,0,1,0,1,1
14623_5#38,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#39,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#4,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_5#41,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#42,0,1,1,0,0,0,0,0,0,1,0,0,1
14623_5#43,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_5#44,0,0,1,0,0,0,0,0,0,0,0,0,0
14623_5#45,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#46,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#47,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#48,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#49,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#5,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_5#50,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#51,0,0,0,0,0,0,1,0,0,0,0,0,0
14623_5#52,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#53,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#54,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#55,0,1,1,0,0,0,0,0,0,1,0,0,1
14623_5#56,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#57,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#58,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#59,0,1,1,0,0,0,1,0,0,1,0,1,0
14623_5#6,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_5#60,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#61,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_5#62,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_5#63,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_5#64,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#65,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#66,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#67,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#68,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#69,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#7,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#70,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#71,0,1,1,0,0,0,1,0,0,1,1,0,0
14623_5#72,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#73,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_5#74,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_5#75,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#76,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#77,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#78,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_5#79,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#8,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#80,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#81,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_5#82,0,1,1,1,0,0,1,1,0,0,0,0,0
14623_5#83,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_5#84,0,1,1,0,0,0,1,0,0,1,0,1,1
14623_5#85,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_5#86,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#87,1,1,1,0,0,0,0,0,0,1,0,0,1
14623_5#88,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_5#89,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_5#9,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_5#90,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_6#1,1,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#10,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#12,0,1,1,0,0,0,0,0,1,1,0,0,0
14623_6#13,0,1,1,1,0,0,1,0,0,0,0,0,1
14623_6#14,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#15,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#16,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#17,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#18,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#2,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_6#20,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_6#21,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#23,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#24,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_6#25,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#26,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_6#27,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_6#28,1,1,1,0,0,0,0,0,0,1,0,0,1
14623_6#29,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_6#30,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#31,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_6#32,0,1,1,0,0,0,0,0,0,1,0,1,0
14623_6#33,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#34,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#35,0,1,1,0,0,0,0,0,0,1,0,0,1
14623_6#36,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_6#37,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_6#38,0,1,1,0,0,0,1,0,0,1,1,0,0
14623_6#39,0,1,0,1,0,0,0,0,0,0,0,0,0
14623_6#40,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#41,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#42,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_6#43,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#44,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#45,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#46,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#47,0,1,1,1,0,0,0,0,0,1,0,1,0
14623_6#48,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#49,0,1,1,0,0,0,1,1,0,1,0,1,0
14623_6#5,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#50,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#51,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#52,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_6#53,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#54,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#55,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_6#56,1,1,1,0,0,0,1,0,0,1,0,0,1
14623_6#57,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#58,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#59,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_6#6,0,1,1,0,0,0,0,0,0,0,0,0,1
14623_6#60,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#61,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#62,0,1,1,1,0,0,0,0,0,1,0,0,1
14623_6#63,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_6#64,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#65,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#66,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_6#67,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#68,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_6#69,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#7,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#70,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_6#71,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_6#72,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#73,1,1,1,0,0,0,0,0,0,0,1,0,0
14623_6#75,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#76,0,1,1,1,0,0,1,0,0,1,0,0,1
14623_6#77,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#78,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_6#79,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#8,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_6#80,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#81,1,1,1,0,0,0,0,0,0,0,0,0,0
14623_6#82,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#83,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_6#84,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#85,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_6#86,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_6#87,0,1,1,0,0,0,0,0,0,0,0,1,0
14623_6#88,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_6#89,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_6#9,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_6#90,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#1,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_7#10,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#11,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#12,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#13,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_7#14,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_7#15,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#16,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_7#17,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_7#18,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#19,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#2,1,1,1,0,0,0,1,0,0,1,0,1,1
14623_7#20,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#21,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_7#22,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#23,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#24,0,1,1,1,0,0,1,0,0,0,0,0,0
14623_7#25,0,1,1,1,0,0,1,0,0,1,0,0,0
14623_7#26,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#27,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_7#28,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_7#29,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#3,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_7#30,0,1,0,1,0,0,0,0,0,0,0,0,0
14623_7#31,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#32,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_7#33,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#34,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#35,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#36,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#37,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#38,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#39,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#4,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#40,0,1,1,0,0,0,1,1,0,1,0,0,0
14623_7#41,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#42,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#43,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#44,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#45,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#46,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#47,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#48,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#49,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#5,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#50,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#51,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#52,0,1,1,0,0,0,1,0,0,0,0,1,0
14623_7#53,1,1,1,1,0,0,0,0,0,1,0,0,0
14623_7#55,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#56,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_7#57,0,1,1,1,0,0,0,0,0,1,0,0,0
14623_7#59,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#6,0,1,1,1,0,0,1,0,0,1,0,0,1
14623_7#60,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#61,0,1,1,1,0,0,1,0,0,1,0,1,0
14623_7#62,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#63,0,1,0,1,0,0,0,0,0,0,0,0,0
14623_7#64,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#65,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#66,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#67,0,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#68,1,1,1,0,0,0,1,0,0,0,0,0,0
14623_7#69,1,1,0,0,0,0,1,0,0,0,0,0,0
14623_7#7,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#70,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#71,0,1,1,0,0,0,0,0,0,0,0,0,1
14623_7#72,0,1,0,0,0,0,1,0,0,0,0,0,0
14623_7#73,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#74,1,1,1,0,0,0,0,0,0,1,0,0,1
14623_7#75,0,1,1,0,0,0,0,0,0,0,0,1,1
14623_7#76,0,1,0,0,0,0,1,0,0,0,0,0,0
14623_7#77,1,1,1,0,0,0,1,0,0,1,0,0,1
14623_7#78,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#79,0,1,1,0,0,0,0,0,0,0,0,0,0
14623_7#8,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#80,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#81,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#82,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#83,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#84,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_7#85,1,1,1,1,0,0,0,0,0,1,0,0,0
14623_7#86,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#87,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_7#88,0,1,0,0,0,0,0,0,0,0,0,0,0
14623_7#89,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_7#9,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_7#90,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#1,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#10,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#11,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#12,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#13,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#14,0,1,1,0,0,0,1,0,0,0,0,0,0
14623_8#15,1,1,1,1,0,0,0,0,0,1,0,1,0
14623_8#16,0,1,1,0,0,0,0,0,0,1,0,0,0
14623_8#17,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#18,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#19,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#2,0,1,1,1,0,0,0,0,0,0,0,0,0
14623_8#20,0,1,1,0,0,0,1,0,0,1,0,0,0
14623_8#21,1,1,1,1,0,0,1,0,0,1,0,0,0
14623_8#22,0,1,1,0,0,0,0,0,0,1,0,0,0
